song_id,timestamp,label,mapped_label
1615,194.490340136,Bridge,Bridge
1615,213.530702947,Chorus,Chorus
1615,230.434829931,Outro,Outro
1615,249.986031746,Silence,Silence
1615,251.982947845,End,End
1629,0.0,Silence,Silence
1629,0.255419501,Intro,Intro
1629,13.320385487,Chorus,Chorus
1629,33.601496598,Verse,Verse
1629,60.496439909,Bridge,Bridge
1629,87.240294784,Chorus,Chorus
1629,120.576235827,Bridge,Bridge
1629,150.456462585,Chorus,Chorus
1629,190.936938775,Outro,Outro
1629,223.648548752,Fade-out,Fade-out
1629,232.016281179,Silence,Silence
1629,235.718072562,End,End
140,0.0,Silence,Silence
140,0.441179138,Main_Theme,Theme
140,24.707074829,Interlude,Interlude
140,36.482857142,Main_Theme,Theme
140,48.305941043,Theme,Theme
140,71.08324263,Transition,Transition
140,78.275986394,Main_Theme,Theme
140,106.429047619,Silence,Silence
140,111.089727891,End,End
626,0.0,Silence,Silence
626,0.696598639,Intro,Intro
626,11.812857142,Verse,Verse
626,33.405532879,Chorus,Chorus
626,76.351632653,Solo,Solo
626,97.913537414,Verse,Verse
626,119.561428571,Chorus,Chorus
626,183.26340136,End,End
632,0.0,Silence,Silence
632,0.371519274,Intro,Intro
632,57.029705215,Interlude,Interlude
632,84.892789115,Verse,Verse
632,112.542811791,Chorus,Chorus
632,140.130204081,Interlude,Interlude
632,167.659705215,Verse,Verse
632,195.211405895,Chorus,Chorus
632,222.551882086,Interlude,Interlude
632,249.683741496,Verse,Verse
632,276.640997732,Chorus,Chorus
632,303.695079365,Fade-out,Fade-out
632,315.652063492,Silence,Silence
632,320.574693877,End,End
154,0.0,Silence,Silence
154,0.195918367,no_function,Other
154,21.791927437,no_function,Other
154,40.890340136,no_function,Other
154,55.698866213,no_function,Other
154,62.072743764,no_function,Other
154,82.018684807,no_function,Other
154,101.871746031,no_function,Other
154,136.811904761,no_function,Other
154,150.564421768,no_function,Other
154,169.589160997,no_function,Other
154,176.029365079,no_function,Other
154,189.544489795,Coda,Coda
154,200.111269841,Silence,Silence
154,203.658866213,End,End
82,0.0,Silence,Silence
82,0.148752834,no_function,Other
82,27.67047619,no_function,Other
82,56.355215419,no_function,Other
82,75.180340136,no_function,Other
82,115.565691609,End,End
183,0.0,Silence,Silence
183,1.999546485,Intro,Intro
183,39.820408163,Main_Theme,Theme
183,76.839433106,Main_Theme,Theme
183,114.383378684,Main_Theme,Theme
183,154.802585034,Silence,Silence
183,161.048140589,End,End
829,0.0,Silence,Silence
829,0.406349206,Theme,Theme
829,25.177777777,Theme,Theme
829,47.204104308,Theme,Theme
829,68.84154195,Transition,Transition
829,77.29047619,Theme,Theme
829,101.022517006,Theme,Theme
829,126.126417233,Theme,Theme
829,151.427369614,no_function,Other
829,172.796031746,End,End
197,0.0,Silence,Silence
197,0.580498866,Intro,Intro
197,12.342698412,Intro,Intro
197,23.757414965,Theme,Theme
197,70.614535147,Transition,Transition
197,79.90185941,Theme,Theme
197,126.575578231,Theme,Theme
197,218.871179138,Outro,Outro
197,227.29170068,Silence,Silence
197,236.042448979,End,End
815,0.0,Silence,Silence
815,0.232199546,Intro,Intro
815,16.284217687,Chorus,Chorus
815,32.074580498,Solo,Solo
815,75.072811791,Chorus,Chorus
815,90.753265306,Solo,Solo
815,133.781065759,Interlude,Interlude
815,156.981269841,no_function,Other
815,172.414081632,Solo,Solo
815,245.335668934,Solo,Solo
815,305.876462585,Chorus,Chorus
815,336.268639455,Solo,Solo
815,362.756507936,Chorus,Chorus
815,377.8792517,Solo,Solo
815,392.804693877,Solo,Solo
815,419.2223356,Interlude,Interlude
815,441.776213151,Outro,Outro
815,459.927165532,Silence,Silence
815,463.321473922,End,End
7,0.0,Silence,Silence
7,0.143673469,Intro,Intro
7,7.261655328,Intro,Intro
7,35.769909297,Intro,Intro
7,50.005283446,Verse,Verse
7,78.400272108,Chorus,Chorus
7,92.604535147,Verse,Verse
7,121.018117913,Solo,Solo
7,135.214535147,Chorus,Chorus
7,149.391995464,Verse,Verse
7,177.810816326,no_function,Other
7,192.000907029,Outro,Outro
7,206.159705215,Outro,Outro
7,214.347664399,Silence,Silence
7,218.638390022,End,End
54,0.0,Silence,Silence
54,0.383673469,Intro,Intro
54,13.358730158,Verse,Verse
54,34.939954648,Verse,Verse
54,53.158911564,Verse,Verse
54,71.505918367,Solo,Solo
54,90.202743764,Verse,Verse
54,120.453492063,Interlude,Interlude
54,136.844331065,Verse,Verse
54,155.421519274,Outro,Outro
54,171.348480725,no_function,Other
54,174.910566893,Silence,Silence
54,178.322154195,End,End
814,0.0,Silence,Silence
814,0.348299319,Intro,Intro
814,11.239591836,Theme,Theme
814,25.707573696,Theme,Theme
814,39.98786848,no_function,Other
814,54.126961451,no_function,Other
814,67.667891156,Transition,Transition
814,70.164716553,Solo,Solo
814,100.034217687,Solo,Solo
814,144.417823129,Solo,Solo
814,239.339002267,Recap,Other
814,249.486757369,Theme,Theme
814,264.059024943,Coda,Coda
814,271.826553287,Silence,Silence
814,275.345034013,End,End
6,0.0,Silence,Silence
6,0.139319727,Intro,Intro
6,13.476122448,Verse,Verse
6,38.554512471,Chorus,Chorus
6,63.54015873,Verse,Verse
6,88.482517006,Chorus,Chorus
6,113.282857142,Solo,Solo
6,137.762879818,Chorus,Chorus
6,162.298866213,Fade-out,Fade-out
6,168.04324263,Silence,Silence
6,170.558866213,End,End
40,0.0,Silence,Silence
40,0.319274376,Intro,Intro
40,10.492040816,no_function,Other
40,73.443696145,no_function,Other
40,141.999682539,Silence,Silence
40,142.590453514,End,End
828,0.0,Silence,Silence
828,0.188662131,Intro,Intro
828,21.057505668,no_function,Other
828,54.99217687,no_function,Other
828,73.249455782,Interlude,Interlude
828,89.30031746,no_function,Other
828,107.35877551,no_function,Other
828,125.70478458,Interlude,Interlude
828,157.874920634,no_function,Other
828,175.493310657,no_function,Other
828,196.989365079,End,End
155,0.0,Silence,Silence
155,1.03494331,no_function,Other
155,44.90739229,no_function,Other
155,88.274716553,no_function,Other
155,137.710612244,no_function,Other
155,246.987755102,Silence,Silence
155,249.835351473,End,End
141,0.0,Silence,Silence
141,2.264988662,Intro,Intro
141,28.53877551,Main_Theme,Theme
141,56.751020408,Theme,Theme
141,108.91941043,Main_Theme,Theme
141,131.598390022,Theme,Theme
141,257.567346938,Main_Theme,Theme
141,284.408163265,Theme,Theme
141,406.457142857,Main_Theme,Theme
141,432.5561678,Theme,Theme
141,556.96095238,Main_Theme,Theme
141,607.540022675,Silence,Silence
141,614.346349206,End,End
1628,0.0,Silence,Silence
1628,0.167256235,Intro,Intro
1628,15.941133786,Verse,Verse
1628,47.184761904,Chorus,Chorus
1628,65.492199546,Verse,Verse
1628,98.003741496,Chorus,Chorus
1628,107.40877551,Solo,Solo
1628,133.886780045,Verse,Verse
1628,168.15632653,Chorus,Chorus
1628,177.595328798,Outro,Outro
1628,222.102857142,End,End
394,0.0,Silence,Silence
394,0.255419501,Intro,Intro
394,13.064988662,Theme,Theme
394,39.816984126,no_function,Other
394,66.425646258,Interlude,Interlude
394,79.541609977,Theme,Theme
394,106.185124716,Outro,Outro
394,112.713764172,Fade-out,Fade-out
394,123.901678004,Silence,Silence
394,131.268888888,End,End
1600,0.0,Silence,Silence
1600,0.413605442,Verse,Verse
1600,21.528117913,Chorus,Chorus
1600,38.831904761,Verse,Verse
1600,59.544965986,Chorus,Chorus
1600,76.691655328,Interlude,Interlude
1600,97.011451247,Chorus,Chorus
1600,114.001043083,Verse,Verse
1600,134.182562358,Chorus,Chorus
1600,165.703061224,Outro,Outro
1600,194.306349206,Fade-out,Fade-out
1600,211.611655328,End,End
380,0.0,Silence,Silence
380,0.179591836,Intro,Intro
380,10.052698412,Verse,Verse
380,19.700680272,no_function,Other
380,29.404807256,no_function,Other
380,39.092766439,Chorus,Chorus
380,48.916462585,Verse,Verse
380,58.573356009,no_function,Other
380,68.268730158,no_function,Other
380,78.00462585,Chorus,Chorus
380,88.07664399,Silence,Silence
380,91.12600907,End,End
431,0.0,Silence,Silence
431,0.261224489,Intro,Intro
431,17.275646258,Head,Head
431,44.639682539,Head,Head
431,72.192789115,Secondary_Theme,Theme
431,99.712630385,Head,Head
431,127.38462585,Solo,Solo
431,154.535532879,Head,Head
431,185.828049886,Silence,Silence
431,188.097437641,End,End
343,0.0,Silence,Silence
343,0.03356009,Intro,Intro
343,17.917188208,Main_Theme,Theme
343,17.917188208,Theme,Theme
343,35.777460317,no_function,Other
343,44.605079365,no_function,Other
343,53.5092517,no_function,Other
343,62.42893424,no_function,Other
343,71.300725623,Secondary_Theme,Theme
343,71.300725623,Theme,Theme
343,80.196870748,no_function,Other
343,89.053514739,no_function,Other
343,97.993877551,no_function,Other
343,106.884693877,Coda,Coda
343,115.748798185,no_function,Other
343,124.343877551,Silence,Silence
343,124.347052154,End,End
592,0.0,Silence,Silence
592,0.058049886,Intro,Intro
592,15.632063492,Verse,Verse
592,42.391292517,Interlude,Interlude
592,59.631587301,Verse,Verse
592,86.501133786,Interlude,Interlude
592,103.672811791,Outro,Outro
592,118.982789115,Silence,Silence
592,122.812290249,End,End
579,0.0,Silence,Silence
579,1.93170068,Verse,Verse
579,16.451655328,Chorus,Chorus
579,52.539750566,Verse,Verse
579,66.875510204,Chorus,Chorus
579,102.82015873,Solo,Solo
579,117.187641723,Chorus,Chorus
579,153.36356009,Outro,Outro
579,251.83324263,Silence,Silence
579,254.916848072,End,End
223,0.0,Silence,Silence
223,0.534058956,Chorus,Chorus
223,24.284126984,no_function,Other
223,67.153061224,Chorus,Chorus
223,93.032743764,Silence,Silence
223,96.368435374,End,End
551,0.0,Silence,Silence
551,3.486281179,no_function,Other
551,30.05526077,Intro,Intro
551,53.271269841,Verse,Verse
551,88.332040816,Chorus,Chorus
551,103.87217687,Transition,Transition
551,111.409954648,Verse,Verse
551,138.888707482,Chorus,Chorus
551,154.468095238,Bridge,Bridge
551,171.315079365,Interlude,Interlude
551,188.948526077,Verse,Verse
551,216.244195011,Chorus,Chorus
551,231.679818594,Chorus,Chorus
551,248.927301587,no_function,Other
551,256.110725623,Silence,Silence
551,260.74478458,End,End
237,0.0,Silence,Silence
237,0.75510204,Intro,Intro
237,7.249682539,Chorus,Chorus
237,18.319024943,Verse,Verse
237,85.137346938,Chorus,Chorus
237,96.552698412,Verse,Verse
237,142.252380952,Chorus,Chorus
237,153.489206349,Instrumental,Instrumental
237,159.297210884,Verse,Verse
237,181.453265306,Chorus,Chorus
237,192.464104308,Verse,Verse
237,260.188208616,Chorus,Chorus
237,271.256190476,Verse,Verse
237,293.415283446,Outro,Outro
237,309.965306122,Silence,Silence
237,314.116303854,End,End
784,0.0,Silence,Silence
784,0.484104308,Intro,Intro
784,3.436553287,Pre-Verse,Pre-verse
784,14.918231292,Verse,Verse
784,37.283877551,Chorus,Chorus
784,59.384761904,Verse,Verse
784,81.587641723,Chorus,Chorus
784,92.630816326,Transition,Transition
784,103.793197278,Verse,Verse
784,125.965986394,Chorus,Chorus
784,137.072108843,Solo,Solo
784,148.134058956,Verse,Verse
784,170.070045351,Chorus,Chorus
784,189.296802721,Outro,Outro
784,197.765668934,Silence,Silence
784,201.619455782,End,End
948,0.0,Silence,Silence
948,0.417959183,Intro,Intro
948,13.746213151,Chorus,Chorus
948,31.545147392,Solo,Solo
948,67.501224489,Solo,Solo
948,103.182857142,Solo,Solo
948,138.777369614,Verse,Verse
948,187.375668934,Solo,Solo
948,223.083061224,Verse,Verse
948,280.153650793,Solo,Solo
948,306.794081632,Verse,Verse
948,368.454240362,Silence,Silence
948,372.035918367,End,End
790,0.0,Silence,Silence
790,0.185759637,Intro,Intro
790,9.170702947,Main_Theme,Theme
790,64.793990929,Theme,Theme
790,105.914807256,Interlude,Interlude
790,119.202358276,Theme,Theme
790,146.162108843,Main_Theme,Theme
790,180.483151927,End,End
790,180.483151927,Silence,Silence
747,0.0,Silence,Silence
747,0.464920634,Intro,Intro
747,10.595532879,no_function,Other
747,30.17095238,no_function,Other
747,49.793514739,no_function,Other
747,59.523015873,Transition,Transition
747,64.436371882,no_function,Other
747,74.283129251,no_function,Other
747,93.939047619,no_function,Other
747,103.618979591,Solo,Solo
747,123.204489795,no_function,Other
747,132.996122448,Transition,Transition
747,137.939115646,no_function,Other
747,147.762993197,Transition,Transition
747,152.602312925,Solo,Solo
747,189.347823129,no_function,Other
747,208.938979591,no_function,Other
747,223.619160997,Coda,Coda
747,231.229387755,Silence,Silence
747,233.51462585,End,End
751,0.0,Silence,Silence
751,0.444421768,Intro,Intro
751,16.314444444,no_function,Other
751,34.423582766,Chorus,Chorus
751,48.063877551,Bridge,Bridge
751,68.505442176,Verse,Verse
751,113.853129251,Chorus,Chorus
751,127.469183673,Bridge,Bridge
751,147.872358276,Verse,Verse
751,193.206825396,Chorus,Chorus
751,206.822040816,Outro,Outro
751,211.149931972,Silence,Silence
751,213.531292517,End,End
786,0.0,Silence,Silence
786,0.139319727,Intro,Intro
786,10.681247165,Verse,Verse
786,20.622471655,Chorus,Chorus
786,30.769274376,Verse,Verse
786,40.770453514,Chorus,Chorus
786,49.499795918,Transition,Transition
786,55.044172335,Verse,Verse
786,64.949501133,Chorus,Chorus
786,74.906916099,Verse,Verse
786,84.804263038,Chorus,Chorus
786,93.579183673,Transition,Transition
786,99.117006802,Verse,Verse
786,108.975487528,Chorus,Chorus
786,118.8223356,Verse,Verse
786,128.705328798,Chorus,Chorus
786,137.321950113,Coda,Coda
786,144.381678004,Silence,Silence
786,146.729795918,End,End
584,0.0,Silence,Silence
584,0.487619047,Intro,Intro
584,38.182403628,Verse,Verse
584,79.469229024,Verse,Verse
584,117.901723356,Bridge,Bridge
584,153.020362811,Verse,Verse
584,189.74446712,Coda,Coda
584,251.75585034,Silence,Silence
584,256.00494331,End,End
590,0.0,Silence,Silence
590,0.65015873,Intro,Intro
590,5.854353741,Chorus,Chorus
590,19.544761904,Chorus,Chorus
590,33.440907029,Verse,Verse
590,50.01723356,Interlude,Interlude
590,85.273106575,Chorus,Chorus
590,98.768979591,Verse,Verse
590,104.20909297,Interlude,Interlude
590,136.63340136,Chorus,Chorus
590,147.192993197,Outro,Outro
590,157.593673469,Silence,Silence
590,160.86462585,End,End
355,0.0,Intro,Intro
355,0.0,Silence,Silence
355,18.714104308,Chorus,Chorus
355,37.146507936,Verse,Verse
355,55.626054421,Chorus,Chorus
355,74.09079365,Verse,Verse
355,92.547188208,Chorus,Chorus
355,110.961723356,Verse,Verse
355,129.442267573,Chorus,Chorus
355,147.843424036,Outro,Outro
355,170.435147392,Silence,Silence
355,170.582539682,End,End
341,0.0,Silence,Silence
341,0.010204081,Main_Theme,Theme
341,0.010204081,Theme,Theme
341,6.226417233,Main_Theme,Theme
341,6.226417233,Theme,Theme
341,12.266394557,Main_Theme,Theme
341,12.266394557,Theme,Theme
341,18.357959183,Main_Theme,Theme
341,18.357959183,Theme,Theme
341,24.414149659,Main_Theme,Theme
341,24.414149659,Theme,Theme
341,30.435464852,Main_Theme,Theme
341,30.435464852,Theme,Theme
341,33.436621315,Outro,Outro
341,38.165600907,End,End
427,0.0,Silence,Silence
427,0.293877551,Intro,Intro
427,70.369183673,Head,Head
427,108.763038548,Solo,Solo
427,220.870907029,Solo,Solo
427,301.887755102,Solo,Solo
427,329.400045351,Head,Head
427,366.604263038,Solo,Solo
427,403.51510204,Solo,Solo
427,499.833015873,Silence,Silence
427,504.006530612,End,End
1602,0.0,Silence,Silence
1602,0.185759637,Intro,Intro
1602,7.467641723,Intro,Intro
1602,35.72861678,Transition,Transition
1602,49.185623582,Chorus,Chorus
1602,60.58664399,Verse,Verse
1602,89.65956916,Transition,Transition
1602,96.713129251,Chorus,Chorus
1602,107.715192743,Verse,Verse
1602,136.975487528,Solo,Solo
1602,180.658662131,Interlude,Interlude
1602,194.75786848,no_function,Other
1602,207.442834467,Outro,Outro
1602,229.108707482,Fade-out,Fade-out
1602,250.898526077,Silence,Silence
1602,255.317482993,End,End
396,0.0,Silence,Silence
396,0.195918367,Head,Head
396,0.195918367,guitar,Other
396,15.232267573,Solo,Solo
396,22.685873015,Head,Head
396,29.930498866,Solo,Solo
396,51.896575963,gypsy,Other
396,59.210861678,Solo,Solo
396,88.676984126,Solo,Solo
396,118.027006802,Solo,Solo
396,118.027006802,guitar,Other
396,147.493129251,Head,Head
396,169.742040816,Outro,Outro
396,176.661587301,Silence,Silence
396,179.670204081,End,End
382,0.0,Silence,Silence
382,0.487619047,Intro,Intro
382,44.071473922,no_function,Other
382,50.763922902,Verse,Verse
382,57.260113378,Verse,Verse
382,63.87063492,Verse,Verse
382,70.481632653,Pre-Chorus,Pre-chorus
382,81.926530612,Chorus,Chorus
382,88.506122448,Chorus,Chorus
382,95.118367346,Verse,Verse
382,101.648979591,Verse,Verse
382,108.208185941,Verse,Verse
382,114.786190476,Pre-Chorus,Pre-chorus
382,126.293333333,break,Other
382,132.887800453,Verse,Verse
382,139.54324263,Verse,Verse
382,147.648866213,Verse,Verse
382,154.253061224,Verse,Verse
382,160.881632653,Pre-Chorus,Pre-chorus
382,178.907528344,Chorus,Chorus
382,185.515351473,Chorus,Chorus
382,192.097732426,Outro,Outro
382,204.408163265,Silence,Silence
382,208.284739229,End,End
1616,0.0,Silence,Silence
1616,0.228571428,Intro,Intro
1616,19.030068027,Verse,Verse
1616,44.258185941,Chorus,Chorus
1616,69.32430839,Verse,Verse
1616,94.587845804,Chorus,Chorus
1616,119.628390022,Bridge,Bridge
1616,136.334829931,Interlude,Interlude
1616,153.23201814,Outro,Outro
1616,186.675464852,Fade-out,Fade-out
1616,203.164172335,End,End
95,0.0,Silence,Silence
95,0.320272108,no_function,Other
95,64.798730158,no_function,Other
95,129.48031746,no_function,Other
95,187.661587301,Silence,Silence
95,188.321587301,End,End
619,0.0,Silence,Silence
619,0.185759637,Intro,Intro
619,8.336575963,Verse,Verse
619,29.583854875,Chorus,Chorus
619,51.024126984,Verse,Verse
619,72.320136054,Chorus,Chorus
619,93.743945578,Interlude,Interlude
619,104.479977324,Verse,Verse
619,126.008639455,Chorus,Chorus
619,147.344648526,Outro,Outro
619,163.368707482,Fade-out,Fade-out
619,167.948344671,End,End
619,167.948344671,Silence,Silence
816,0.0,Silence,Silence
816,0.017414965,Intro,Intro
816,9.762562358,no_function,Other
816,46.107528344,no_function,Other
816,106.112902494,no_function,Other
816,145.264036281,End,End
56,0.0,Silence,Silence
56,1.486077097,Intro,Intro
56,4.692244897,Verse,Verse
56,53.127256235,Bridge,Bridge
56,97.500589569,Verse,Verse
56,160.567800453,Coda,Coda
56,182.346303854,Silence,Silence
56,191.895510204,End,End
802,0.0,Silence,Silence
802,0.417959183,Intro,Intro
802,11.304557823,Verse,Verse
802,36.472290249,Chorus,Chorus
802,65.592675736,Solo,Solo
802,72.71723356,Verse,Verse
802,105.204126984,Chorus,Chorus
802,134.112267573,Solo,Solo
802,162.393310657,Bridge,Bridge
802,177.188911564,Chorus,Chorus
802,206.210544217,Solo,Solo
802,220.683469387,Solo,Solo
802,238.530408163,Outro,Outro
802,245.138911564,Silence,Silence
802,249.842040816,End,End
43,0.0,Silence,Silence
43,0.431383219,Intro,Intro
43,24.691746031,Chorus,Chorus
43,36.583741496,Verse,Verse
43,59.831564625,Chorus,Chorus
43,71.461995464,Solo,Solo
43,94.545986394,Chorus,Chorus
43,105.998888888,Verse,Verse
43,128.896145124,Chorus,Chorus
43,140.217573696,Fade-out,Fade-out
43,151.534104308,Silence,Silence
43,153.939614512,End,End
5,0.0,Intro,Intro
5,0.0,Silence,Silence
5,5.995374149,Intro,Intro
5,17.438843537,Verse,Verse
5,34.573446712,Bridge,Bridge
5,40.328820861,Verse,Verse
5,51.710272108,Bridge,Bridge
5,57.383038548,Verse,Verse
5,68.847165532,Bridge,Bridge
5,74.584331065,Chorus,Chorus
5,97.438072562,Instrumental,Instrumental
5,97.438072562,Interlude,Interlude
5,120.32585034,Verse,Verse
5,131.7492517,Bridge,Bridge
5,137.455147392,Verse,Verse
5,148.866825396,Bridge,Bridge
5,154.573038548,Verse,Verse
5,171.732131519,Bridge,Bridge
5,177.466553287,Verse,Verse
5,188.906712018,Bridge,Bridge
5,194.618412698,Verse,Verse
5,217.422426303,Instrumental,Instrumental
5,251.778684807,Outro,Outro
5,255.35510204,Silence,Silence
5,256.93201814,End,End
618,0.0,Silence,Silence
618,0.65015873,Intro,Intro
618,10.581337868,Verse,Verse
618,29.829591836,Verse,Verse
618,48.82217687,Verse,Verse
618,67.776780045,Verse,Verse
618,86.493832199,Chorus,Chorus
618,105.21340136,Interlude,Interlude
618,124.069478458,Verse,Verse
618,142.925600907,Verse,Verse
618,161.741609977,Chorus,Chorus
618,180.501065759,Chorus,Chorus
618,185.339002267,Fade-out,Fade-out
618,196.365963718,Silence,Silence
618,200.53446712,End,End
624,0.0,Silence,Silence
624,0.359909297,Intro,Intro
624,65.407596371,Verse,Verse
624,97.328503401,Instrumental,Instrumental
624,121.423514739,Verse,Verse
624,137.350181405,Instrumental,Instrumental
624,169.398276643,Verse,Verse
624,201.423174603,Coda,Coda
624,257.411972789,Fade-out,Fade-out
624,262.806530612,Silence,Silence
624,269.446122448,End,End
156,0.0,Silence,Silence
156,0.371519274,Intro,Intro
156,66.895827664,Theme,Theme
156,115.615419501,Transition,Transition
156,150.719954648,Theme,Theme
156,200.377482993,Transition,Transition
156,237.826077097,Interlude,Interlude
156,296.868866213,Coda,Coda
156,388.794920634,Silence,Silence
156,393.038367346,End,End
630,0.0,Silence,Silence
630,0.324149659,Intro,Intro
630,19.559183673,no_function,Other
630,31.693968253,Chorus,Chorus
630,55.830430839,Verse,Verse
630,103.96430839,Chorus,Chorus
630,116.09893424,Verse,Verse
630,164.227641723,Chorus,Chorus
630,182.245941043,Bridge,Bridge
630,194.222766439,Verse,Verse
630,236.092108843,Chorus,Chorus
630,277.989319727,Bridge,Bridge
630,301.853605442,Outro,Outro
630,314.0461678,Fade-out,Fade-out
630,328.625873015,Silence,Silence
630,331.651292517,End,End
383,0.0,Silence,Silence
383,0.232199546,Intro,Intro
383,8.125419501,Verse,Verse
383,23.467278911,Verse,Verse
383,38.69340136,Verse,Verse
383,54.089818594,Verse,Verse
383,69.673854875,Verse,Verse
383,85.230725623,Coda,Coda
383,90.103446712,Silence,Silence
383,95.139047619,End,End
397,0.0,Silence,Silence
397,0.417959183,Intro,Intro
397,7.936734693,Intro,Intro
397,15.455895691,Chorus,Chorus
397,22.887981859,Chorus,Chorus
397,30.375804988,Chorus,Chorus
397,37.839705215,Chorus,Chorus
397,45.280272108,Verse,Verse
397,52.711451247,Verse,Verse
397,60.095532879,Verse,Verse
397,67.603151927,Bridge,Bridge
397,75.064353741,Bridge,Bridge
397,82.487823129,Instrumental,Instrumental
397,90.023628117,Instrumental,Instrumental
397,97.559659863,Chorus,Chorus
397,105.127619047,Chorus,Chorus
397,112.647981859,Chorus,Chorus
397,120.119841269,Chorus,Chorus
397,127.647573696,Chorus,Chorus
397,131.383809523,Outro,Outro
397,136.301133786,Silence,Silence
397,139.247687074,End,End
1603,0.0,Silence,Silence
1603,0.65015873,Verse,Verse
1603,47.786666666,Chorus,Chorus
1603,71.610340136,Verse,Verse
1603,118.561088435,Chorus,Chorus
1603,145.101496598,Bridge,Bridge
1603,180.3261678,Solo,Solo
1603,216.34031746,Outro,Outro
1603,225.163900226,Silence,Silence
1603,228.674104308,End,End
340,0.0,Silence,Silence
340,0.046938775,Intro,Intro
340,11.981836734,no_function,Other
340,35.631995464,no_function,Other
340,47.547029478,no_function,Other
340,59.401723356,no_function,Other
340,71.269682539,no_function,Other
340,83.106507936,no_function,Other
340,106.782063492,no_function,Other
340,118.58632653,no_function,Other
340,130.502630385,no_function,Other
340,142.340226757,no_function,Other
340,154.230907029,no_function,Other
340,177.916190476,no_function,Other
340,201.632448979,Transition,Transition
340,213.49600907,Solo,Solo
340,225.318117913,no_function,Other
340,237.25909297,no_function,Other
340,249.071179138,no_function,Other
340,260.893106575,no_function,Other
340,272.791179138,Outro,Outro
340,280.856621315,Silence,Silence
340,282.62510204,End,End
426,0.0,Silence,Silence
426,0.348299319,Head,Head
426,46.963832199,Solo,Solo
426,132.051882086,Solo,Solo
