song_id,timestamp,label,mapped_label
1399,179.490249433,Silence,Silence
1399,179.513469387,End,End
1400,0.0,Silence,Silence
1400,0.04063492,Intro,Intro
1400,11.717324263,Head,Head
1400,29.157528344,Verse,Verse
1400,46.501043083,Chorus,Chorus
1400,55.252947845,Head,Head
1400,72.5361678,Verse,Verse
1400,89.773015873,Chorus,Chorus
1400,98.653333333,Bridge,Bridge
1400,107.293061224,Instrumental,Instrumental
1400,107.293061224,Solo,Solo
1400,176.24510204,Verse,Verse
1400,210.797460317,Chorus,Chorus
1400,228.109886621,Outro,Outro
1400,264.393900226,no_function,Other
1400,334.329614512,Silence,Silence
1400,334.367346938,End,End
1366,0.0,Silence,Silence
1366,0.052244897,Intro,Intro
1366,60.606757369,Verse,Verse
1366,101.013809523,Solo,Solo
1366,121.123310657,Verse,Verse
1366,141.5023356,Solo,Solo
1366,171.304535147,Interlude,Interlude
1366,221.841609977,Verse,Verse
1366,303.237959183,Chorus,Chorus
1366,343.785736961,Verse,Verse
1366,384.037528344,Chorus,Chorus
1366,425.23909297,Interlude,Interlude
1366,445.105079365,Solo,Solo
1366,525.041337868,Outro,Outro
1366,598.522040816,no_function,Other
1366,652.277528344,End,End
1372,0.0,Silence,Silence
1372,1.207437641,no_function,Other
1372,8.008163265,Intro,Intro
1372,29.559002267,Head,Head
1372,43.430385487,Verse,Verse
1372,59.282857142,Pre-Chorus,Pre-chorus
1372,86.482063492,Chorus,Chorus
1372,93.762040816,Transition,Transition
1372,108.314104308,Instrumental,Instrumental
1372,108.314104308,Solo,Solo
1372,122.514376417,Verse,Verse
1372,138.65585034,Pre-Chorus,Pre-chorus
1372,166.109365079,Chorus,Chorus
1372,173.519591836,Transition,Transition
1372,181.045419501,Transition,Transition
1372,188.908707482,Theme,Theme
1372,242.980997732,Solo,Solo
1372,278.829206349,Transition,Transition
1372,286.760136054,Chorus,Chorus
1372,300.684648526,Bridge,Bridge
1372,308.184603174,Outro,Outro
1372,325.668798185,no_function,Other
1372,327.224489795,Silence,Silence
1372,327.288321995,End,End
1414,0.0,Silence,Silence
1414,0.046666666,Intro,Intro
1414,2.736416666,no_function,Other
1414,18.0558125,no_function,Other
1414,33.16275,no_function,Other
1414,48.172354166,no_function,Other
1414,63.234229166,no_function,Other
1414,85.5323125,no_function,Other
1414,100.511270833,no_function,Other
1414,115.35675,no_function,Other
1414,129.980895833,no_function,Other
1414,137.237354166,no_function,Other
1414,151.930583333,Solo,Solo
1414,174.202541666,no_function,Other
1414,188.798604166,no_function,Other
1414,210.822354166,no_function,Other
1414,240.596645833,End,End
1428,0.0,Silence,Silence
1428,0.036281179,no_function,Other
1428,0.371519274,Intro,Intro
1428,31.227324263,Head,Head
1428,54.283809523,Chorus,Chorus
1428,69.515351473,Verse,Verse
1428,84.979637188,Chorus,Chorus
1428,100.34154195,Bridge,Bridge
1428,108.02723356,Head,Head
1428,123.387369614,Verse,Verse
1428,138.779637188,Chorus,Chorus
1428,154.13941043,Bridge,Bridge
1428,161.787414965,Instrumental,Instrumental
1428,161.787414965,Solo,Solo
1428,238.555306122,Bridge,Bridge
1428,253.886984126,Verse,Verse
1428,261.675464852,Instrumental,Instrumental
1428,261.675464852,Solo,Solo
1428,292.32340136,Chorus,Chorus
1428,323.115510204,Outro,Outro
1428,338.483968253,Outro,Outro
1428,353.458911564,no_function,Other
1428,399.805532879,Silence,Silence
1428,399.830204081,End,End
1429,0.0,silence,Silence
1429,1.999365079,Intro,Intro
1429,16.997959183,Verse,Verse
1429,31.329319727,Chorus,Chorus
1429,39.490975056,Verse,Verse
1429,53.687324263,Solo,Solo
1429,61.789773242,Solo,Solo
1429,75.99585034,Verse,Verse
1429,90.421814058,Solo,Solo
1429,98.779342403,Solo,Solo
1429,112.970612244,Solo,Solo
1429,127.419342403,Chorus,Chorus
1429,135.771428571,Verse,Verse
1429,150.143628117,Outro,Outro
1429,167.114013605,no_function,Other
1429,209.580408163,End,End
1373,0.0,silence,Silence
1373,21.037278911,Intro,Intro
1373,78.166417233,Interlude,Interlude
1373,105.044988662,Chorus,Chorus
1373,118.471972789,Transition,Transition
1373,131.932154195,Verse,Verse
1373,158.658276643,Chorus,Chorus
1373,172.085464852,Verse,Verse
1373,198.700816326,Bridge,Bridge
1373,225.945011337,Interlude,Interlude
1373,252.492199546,Chorus,Chorus
1373,278.963197278,Bridge,Bridge
1373,306.218163265,Outro,Outro
1373,337.409659863,no_function,Other
1373,350.432653061,End,End
1415,0.0,Silence,Silence
1415,0.023219954,Intro,Intro
1415,88.034126984,Verse,Verse
1415,117.943990929,Chorus,Chorus
1415,136.968662131,Verse,Verse
1415,167.017188208,Chorus,Chorus
1415,186.165827664,Solo,Solo
1415,206.904603174,Chorus,Chorus
1415,250.497823129,End,End
1367,0.0,Silence,Silence
1367,0.043537414,Intro,Intro
1367,23.026916099,Verse,Verse
1367,97.605941043,Solo,Solo
1367,133.380090702,Solo,Solo
1367,168.826349206,Verse,Verse
1367,217.442585034,no_function,Other
1367,344.215487528,End,End
1159,0.0,Silence,Silence
1159,0.085623582,Intro,Intro
1159,2.174965986,Verse,Verse
1159,42.512857142,Chorus,Chorus
1159,94.064036281,Verse,Verse
1159,120.182267573,Chorus,Chorus
1159,172.367165532,Coda,Coda
1159,201.247346938,no_function,Other
1159,221.754920634,Silence,Silence
1159,221.779591836,End,End
1165,0.0,Silence,Silence
1165,0.04063492,Intro,Intro
1165,4.109931972,Chorus,Chorus
1165,10.73877551,Verse,Verse
1165,17.381405895,Chorus,Chorus
1165,24.106077097,Verse,Verse
1165,30.788526077,Chorus,Chorus
1165,37.52185941,Verse,Verse
1165,44.109546485,Chorus,Chorus
1165,50.773854875,Verse,Verse
1165,57.380657596,Chorus,Chorus
1165,64.087845804,Verse,Verse
1165,70.658140589,Chorus,Chorus
1165,77.233174603,Verse,Verse
1165,83.854195011,Chorus,Chorus
1165,90.480136054,Verse,Verse
1165,97.035691609,Chorus,Chorus
1165,103.699523809,Verse,Verse
1165,110.340748299,Chorus,Chorus
1165,117.006621315,Verse,Verse
1165,123.641632653,Chorus,Chorus
1165,130.332630385,Verse,Verse
1165,136.96446712,Chorus,Chorus
1165,145.542675736,Silence,Silence
1165,145.580408163,End,End
1039,0.0,Silence,Silence
1039,0.232199546,Intro,Intro
1039,24.531496598,Verse,Verse
1039,47.756734693,no_function,Other
1039,70.113696145,Interlude,Interlude
1039,94.3630839,Interlude,Interlude
1039,106.916553287,Verse,Verse
1039,129.828571428,no_function,Other
1039,152.02786848,Interlude,Interlude
1039,176.466734693,Outro,Outro
1039,210.212970521,End,End
1039,210.212970521,Silence,Silence
1005,0.0,Silence,Silence
1005,0.048979591,no_function,Other
1005,5.59600907,Intro,Intro
1005,17.203764172,Verse,Verse
1005,42.858276643,Verse,Verse
1005,67.921269841,Pre-Chorus,Pre-chorus
1005,74.955396825,Chorus,Chorus
1005,90.730453514,Solo,Solo
1005,103.08324263,Verse,Verse
1005,127.986303854,Pre-Chorus,Pre-chorus
1005,135.096371882,Chorus,Chorus
1005,150.820430839,Solo,Solo
1005,174.997755102,Bridge,Bridge
1005,183.634444444,Chorus,Chorus
1005,200.143424036,Chorus,Chorus
